Actual,Predicted
8.21,8.4357605
11.87,10.886668
11.27,14.261355
5.98,7.640497
8.03,8.7242
11.65,15.205377
6.58,7.971344
7.47,8.844114
15.7,16.902039
15.2,13.963863
13.6,11.086188
9.72,11.964362
9.34,14.877674
6.48,7.21202
13.47,15.144439
11.16,11.783661
2.81,2.5736554
11.26,11.718897
10.03,10.820777
12.16,12.315699
9.8,10.433111
10.59,11.041351
9.53,10.374692
17.5,7.9952745
19.8,12.244137
13.6,12.069923
11.57,13.035542
12.56,14.220684
10.17,10.69525
14.42,16.491821
9.64,10.572744
10.76,11.449895
12.08,13.477084
7.2,7.9695044
20.1,7.0438633
9.8,10.732101
7.69,8.605222
9.19,9.572455
8.54,10.263624
10.69,11.977903
9.04,10.8877125
10.04,10.390851
3.42,4.102003
8.9,9.032465
9.21,9.859886
7.17,7.550639
9.93,10.7143
8.0,10.731774
15.7,18.613564
9.85,10.435556
15.8,14.433975
14.4,12.72286
9.99,10.588437
3.26,3.682057
9.85,10.398785
3.12,3.4756727
3.1,3.8979607
9.26,10.153444
18.22,22.604303
6.61,9.725644
19.15,25.594267
14.48,13.464726
9.53,9.604346
11.28,11.515175
3.28,3.047563
9.29,9.34329
9.49,10.162584
10.12,11.219618
11.73,12.441408
16.6,18.501093
11.0,7.4952593
17.0,11.242531
11.2,5.816884
11.2,7.7182274
21.9,28.540379
8.61,7.951977
12.11,11.044681
11.12,10.653805
10.65,10.390171
14.93,14.590649
23.0,12.751358
30.5,16.398973
15.86,15.940532
16.63,16.024614
6.12,6.1172357
7.9,7.418311
7.54,6.958151
7.76,7.7349625
3.56,3.3462105
3.24,4.172737
3.22,3.2312925
19.03,19.016201
12.75,12.616933
10.23,12.06757
4.42,5.249729
30.1,28.914062
27.6,27.30585
10.55,11.321764
10.77,11.713475
2.52,2.435527
13.11,12.984016
13.91,14.961994
10.79,11.466103
12.14,13.440136
48.0,26.512331
11.23,10.535594
15.1,14.557492
11.69,11.542668
14.41,15.044592
20.9,22.432888
21.7,21.877165
21.4,19.75716
20.7,20.626936
16.34,18.118702
2.26,19.029314
11.16,12.603164
9.85,10.841376
8.84,5.791126
11.02,12.210745
5.44,7.29272
8.36,9.687012
