Actual,Predicted
10.8,11.658195
11.0,10.765483
12.7,11.480426
10.4,13.256501
10.7,11.0774
11.4,10.877587
11.65,11.645047
11.97,10.852139
11.21,10.400408
11.4,10.679074
11.4,11.73912
11.1,12.410476
15.24,17.56861
12.06,11.378251
11.3,11.0881405
13.7,12.4377775
12.2,11.500321
11.8,10.516925
10.5,10.447812
11.45,13.872708
11.9,12.141042
11.89,10.970457
12.84,14.719706
