Actual,Predicted
9.49,10.3499775
10.12,11.264899
11.73,12.341106
16.6,17.350695
11.0,7.737599
17.0,11.309094
11.2,5.2390447
11.2,8.260611
21.9,27.460846
8.61,8.638519
12.11,11.354541
11.12,11.163616
10.65,10.9542885
14.93,14.839096
23.0,12.742678
30.5,16.662165
15.86,16.006437
16.63,16.165943
6.12,5.605762
7.9,7.8092103
7.54,7.100857
7.76,8.358719
3.56,4.0389624
3.24,4.2916145
3.22,4.0374393
19.03,18.86681
12.75,12.682209
10.23,12.544511
4.42,4.9574785
30.1,27.26071
27.6,27.138979
10.55,11.172674
10.77,11.188388
2.52,3.816903
13.11,12.952552
13.91,14.921434
10.79,10.979416
12.14,12.771097
48.0,26.216196
11.23,11.117498
15.1,14.651354
11.69,11.706961
14.41,14.842249
20.9,21.939835
21.7,21.480352
21.4,19.34683
20.7,20.269543
16.34,18.082483
2.26,19.368313
11.16,12.866712
9.85,10.894915
8.84,5.6885448
11.02,12.251902
5.44,7.602207
8.36,9.982166
6.59,5.8594484
6.57,9.382637
3.35,4.1289606
6.51,7.284086
7.71,9.726267
3.4,4.1376677
16.74,18.20483
16.69,17.821888
28.9,27.133976
19.4,21.09196
19.1,19.12803
12.2,11.909842
10.76,10.108043
1.248,3.6692321
15.99,15.695339
10.7,11.287777
25.9,26.636728
14.21,14.540852
11.04,10.743473
12.91,12.677958
13.55,13.61047
14.0,13.946207
23.5,24.254354
11.23,12.2127495
11.42,11.63275
12.9,15.735191
42.9,28.011
18.0,23.240469
31.4,29.094145
25.9,20.902483
20.8,20.94442
4.96,5.4309316
3.49,4.0538907
3.12,4.745564
7.66,8.238031
7.52,8.620629
6.87,8.372356
6.54,6.771467
3.54,4.176139
26.3,23.516047
7.75,9.548542
12.19,13.460609
11.0,12.726622
12.3,11.936496
11.88,10.534009
12.07,14.081158
9.42,9.652032
17.84,19.205923
17.98,18.827623
18.36,18.509996
18.845,14.090334
27.65,27.28475
11.735,11.490023
27.05,31.330545
14.48,13.126541
26.3,26.199587
19.27,18.396002
18.16,18.966864
17.58,17.496988
21.7,21.457327
12.5,12.265638
8.8,9.13146
14.57,14.877586
18.03,19.06932
7.5,5.4707146
22.3,24.806322
10.9,20.4098
17.59,17.281542
17.805,16.771086
17.453,16.255278
14.008,14.021448
13.683,13.003127
6.27,5.538069
10.446,10.265807
6.314,5.9385486
18.553,18.038778
9.932,9.76989
8.443,8.583944
9.303,9.333178
8.327,8.415291
4.231,4.1727715
4.552,4.3425717
21.7,23.018328
13.7,13.608147
7.8,22.391521
20.4,20.668238
7.8,5.847182
14.6,15.029047
12.4,13.378609
28.3,27.381027
20.3,19.646585
20.6,20.365559
8.3,8.932786
18.6,18.74858
20.1,19.920826
20.9,20.054113
41.8,22.626867
2.1,3.8078465
21.5,20.720554
19.8,18.376862
13.37,13.546318
10.9,11.339327
15.14,14.750042
11.24,12.671349
22.5,22.598078
25.0,25.771563
12.2,12.409521
8.0,21.72375
27.7,26.430138
25.2,25.170467
19.513,18.71614
8.49,8.501028
19.879,18.878986
10.481,10.426223
8.908,8.900612
16.263,16.03587
6.5,6.2073927
4.878,4.3733664
22.633,21.237453
5.83,5.1464105
15.701,14.748245
19.924,18.798048
4.586,4.475207
10.522,10.200468
8.142,8.090169
11.176,10.898029
22.0,21.185818
9.6,11.474451
10.6,11.946159
28.1,27.966429
22.7,22.408762
18.9,18.162897
1.18,3.5627596
18.9,17.841515
8.3,8.142414
19.7,19.550297
20.9,18.688438
20.2,17.920519
22.1,20.715857
26.1,25.554518
27.2,26.055788
6.11,6.306595
12.96,15.178471
21.6,20.90476
11.62,11.341841
18.4,18.255354
3.2,4.0417986
32.8,28.065096
23.3,23.318396
23.5,26.584368
27.8,27.933807
6.97,6.6020265
19.33,18.182623
9.395,9.398401
17.613,17.460165
17.536,16.39892
11.725,11.732626
8.998,8.748329
8.483,8.228297
8.272,7.7879868
19.192,17.981665
21.483,20.854801
7.025,6.031098
6.977,7.0316854
3.6,3.9396062
11.23,11.369115
12.601,11.507713
9.4,11.607197
11.0,22.212862
20.9,21.122593
23.1,22.655317
20.8,20.875193
1.7,3.6985836
14.32,15.824236
7.35,8.225542
3.6,4.249418
20.7,21.132101
23.8,26.80063
10.629,10.451902
7.225,6.9447937
4.802,4.2523675
6.824,5.9107695
9.012,8.487139
18.691,17.654589
20.092,18.45069
16.21,15.355932
13.539,13.466381
5.6,4.945459
9.209,8.694277
5.9,4.9676943
4.675,4.171671
23.7,24.887875
23.5,22.725042
10.0,13.536282
25.1,24.583952
29.3,26.510557
25.1,24.327087
24.8,24.517561
25.0,27.403429
21.6,25.225561
10.73,12.057186
22.1,25.260504
13.97,16.21976
21.4,25.890993
20.3,20.675104
4.1,4.235116
9.918,9.900024
16.517,16.072922
19.609,19.496983
10.57,10.18639
5.5,5.6447787
17.087,16.383802
5.532,4.7374163
17.332,16.45728
16.62,16.659344
5.451,4.843352
15.399,15.892319
7.433,7.1430907
7.671,7.9635863
12.703,12.514828
14.116,14.451145
14.275,14.638659
10.497,10.083675
14.93,16.147247
20.8,20.37559
40.6,25.191107
22.1,22.052176
1.7,3.9360163
9.88,12.081375
21.0,20.85018
22.45,24.614637
21.7,21.487638
20.2,20.353361
7.3,7.3373494
20.1,20.19927
18.0,24.06484
28.3,22.420656
41.5,13.873428
5.05,5.4285493
3.55,5.402945
19.7,19.432226
22.5,17.407442
22.1,17.952822
22.1,18.606434
18.27,18.111206
18.28,18.411837
3.55,4.315204
3.57,4.371707
18.92,18.547234
20.5,19.21241
9.19,11.191764
20.6,18.645655
19.07,17.79439
20.6,18.84298
9.14,12.860561
20.8,20.048492
26.45,29.634296
8.49,10.3466835
19.82,23.038858
15.31,16.876055
20.5,20.1312
12.0,11.749964
19.7,19.72454
20.3,19.69525
28.5,20.490334
20.3,19.910372
19.7,19.974068
2.5,3.7379336
8.5,9.440484
21.1,20.446733
13.8,7.8649173
12.49,13.15686
12.76,13.361283
16.78,16.233873
14.1,14.849676
15.28,14.767513
12.22,13.732813
15.18,15.190142
12.2,13.499529
13.01,14.258816
6.81,10.04648
9.62,11.126596
3.85,4.291838
3.84,8.059927
3.83,4.8241906
17.63,15.901207
11.84,13.981838
3.16,4.419938
11.88,14.2547
14.6,14.733313
15.2,15.999058
14.3,16.727255
14.9,16.349785
2.7,3.79608
13.8,17.2995
17.8,18.285873
20.1,19.86829
14.4,16.542303
11.58,11.221754
14.9,14.072933
9.47,10.131763
6.6,7.4236317
4.246,4.478795
10.653,9.051504
18.4,22.135798
17.6,21.36778
7.82,8.215364
8.8,8.819447
3.0,3.8695674
11.1,11.301138
12.2,12.809122
8.5,9.06754
12.5,13.026875
9.0,9.381544
12.8,13.415211
11.8,11.991121
22.5,12.642585
10.9,11.712912
13.9,13.661243
16.5,22.960682
8.1,10.555788
12.68,9.216097
14.4,9.096611
12.69,9.265087
18.6,22.071795
16.8,24.157114
3.67,4.1483917
7.48,4.7876997
14.46,10.258053
13.12,10.115645
13.21,9.407341
13.49,10.167146
13.26,9.715265
